ID	Name	Length
ENSG00000023330_ALAS1	ENSG00000023330_ALAS1	2430
ENSG00000023445_BIRC3	ENSG00000023445_BIRC3	5197
ENSG00000023516_AKAP11	ENSG00000023516_AKAP11	9913
ENSG00000023572_GLRX2	ENSG00000023572_GLRX2	1131
ENSG00000023608_SNAPC1	ENSG00000023608_SNAPC1	2656
ENSG00000023697_DERA	ENSG00000023697_DERA	1709
ENSG00000023734_STRAP	ENSG00000023734_STRAP	1866
ENSG00000023839_ABCC2	ENSG00000023839_ABCC2	5312
ENSG00000023892_DEF6	ENSG00000023892_DEF6	2262
ENSG00000023902_PLEKHO1	ENSG00000023902_PLEKHO1	2050
ENSG00000023909_GCLM	ENSG00000023909_GCLM	4857
ENSG00000024048_UBR2	ENSG00000024048_UBR2	7857
ENSG00000024422_EHD2	ENSG00000024422_EHD2	3585
ENSG00000024526_DEPDC1	ENSG00000024526_DEPDC1	5331
ENSG00000024862_CCDC28A	ENSG00000024862_CCDC28A	1496
ENSG00000025039_RRAGD	ENSG00000025039_RRAGD	4900
ENSG00000025156_HSF2	ENSG00000025156_HSF2	2643
ENSG00000025293_PHF20	ENSG00000025293_PHF20	5922
ENSG00000025423_HSD17B6	ENSG00000025423_HSD17B6	1751
ENSG00000025434_NR1H3	ENSG00000025434_NR1H3	2731
ENSG00000025708_TYMP	ENSG00000025708_TYMP	1630
ENSG00000025770_NCAPH2	ENSG00000025770_NCAPH2	2077
ENSG00000025772_TOMM34	ENSG00000025772_TOMM34	2062
ENSG00000025796_SEC63	ENSG00000025796_SEC63	6411
ENSG00000025800_KPNA6	ENSG00000025800_KPNA6	7378
ENSG00000026025_VIM	ENSG00000026025_VIM	2666
ENSG00000026036_RTEL1-TNFRSF6B	ENSG00000026036_RTEL1-TNFRSF6B	4931
ENSG00000026103_FAS	ENSG00000026103_FAS	2563
ENSG00000026297_RNASET2	ENSG00000026297_RNASET2	1924
ENSG00000026508_CD44	ENSG00000026508_CD44	4589
ENSG00000026559_KCNG1	ENSG00000026559_KCNG1	2211
ENSG00000026652_AGPAT4	ENSG00000026652_AGPAT4	7865
ENSG00000026751_SLAMF7	ENSG00000026751_SLAMF7	2689
ENSG00000026950_BTN3A1	ENSG00000026950_BTN3A1	3434
ENSG00000027001_MIPEP	ENSG00000027001_MIPEP	2400
ENSG00000027075_PRKCH	ENSG00000027075_PRKCH	3582
ENSG00000027644_INSRR	ENSG00000027644_INSRR	5101
ENSG00000027697_IFNGR1	ENSG00000027697_IFNGR1	2139
ENSG00000027847_B4GALT7	ENSG00000027847_B4GALT7	1747
ENSG00000027869_SH2D2A	ENSG00000027869_SH2D2A	1673
ENSG00000028116_VRK2	ENSG00000028116_VRK2	2446
ENSG00000028137_TNFRSF1B	ENSG00000028137_TNFRSF1B	3683
ENSG00000028203_VEZT	ENSG00000028203_VEZT	4562
ENSG00000028277_POU2F2	ENSG00000028277_POU2F2	6900
ENSG00000028310_BRD9	ENSG00000028310_BRD9	3477
ENSG00000028528_SNX1	ENSG00000028528_SNX1	8119
ENSG00000028839_TBPL1	ENSG00000028839_TBPL1	4228
ENSG00000029153_ARNTL2	ENSG00000029153_ARNTL2	4804
ENSG00000029363_BCLAF1	ENSG00000029363_BCLAF1	7263
ENSG00000029364_SLC39A9	ENSG00000029364_SLC39A9	5192
ENSG00000029534_ANK1	ENSG00000029534_ANK1	8366
ENSG00000029559_IBSP	ENSG00000029559_IBSP	1033
ENSG00000029639_TFB1M	ENSG00000029639_TFB1M	1424
ENSG00000029725_RABEP1	ENSG00000029725_RABEP1	5387
ENSG00000029993_HMGB3	ENSG00000029993_HMGB3	3560
ENSG00000030066_NUP160	ENSG00000030066_NUP160	5376
ENSG00000030110_BAK1	ENSG00000030110_BAK1	2136
ENSG00000030304_MUSK	ENSG00000030304_MUSK	3303
ENSG00000030419_IKZF2	ENSG00000030419_IKZF2	9405
ENSG00000030582_GRN	ENSG00000030582_GRN	2148
ENSG00000031003_FAM13B	ENSG00000031003_FAM13B	5465
ENSG00000031081_ARHGAP31	ENSG00000031081_ARHGAP31	9317
ENSG00000031691_CENPQ	ENSG00000031691_CENPQ	1733
ENSG00000031698_SARS	ENSG00000031698_SARS	1882
ENSG00000031823_RANBP3	ENSG00000031823_RANBP3	3233
ENSG00000032219_ARID4A	ENSG00000032219_ARID4A	5891
ENSG00000032389_TSSC1	ENSG00000032389_TSSC1	1795
ENSG00000032444_PNPLA6	ENSG00000032444_PNPLA6	4617
ENSG00000032742_IFT88	ENSG00000032742_IFT88	3931
ENSG00000033011_ALG1	ENSG00000033011_ALG1	2671
ENSG00000033030_ZCCHC8	ENSG00000033030_ZCCHC8	4393
ENSG00000033050_ABCF2	ENSG00000033050_ABCF2	3546
ENSG00000033100_CHPF2	ENSG00000033100_CHPF2	3973
ENSG00000033122_LRRC7	ENSG00000033122_LRRC7	6507
ENSG00000033170_FUT8	ENSG00000033170_FUT8	5166
ENSG00000033178_UBA6	ENSG00000033178_UBA6	9564
ENSG00000033327_GAB2	ENSG00000033327_GAB2	6092
ENSG00000033627_ATP6V0A1	ENSG00000033627_ATP6V0A1	4128
ENSG00000033800_PIAS1	ENSG00000033800_PIAS1	2932
ENSG00000033867_SLC4A7	ENSG00000033867_SLC4A7	7757
ENSG00000034053_APBA2	ENSG00000034053_APBA2	4031
ENSG00000034152_MAP2K3	ENSG00000034152_MAP2K3	2401
ENSG00000034239_EFCAB1	ENSG00000034239_EFCAB1	2286
ENSG00000034510_TMSB10	ENSG00000034510_TMSB10	492
ENSG00000034533_ASTE1	ENSG00000034533_ASTE1	2669
ENSG00000034677_RNF19A	ENSG00000034677_RNF19A	4330
ENSG00000034693_PEX3	ENSG00000034693_PEX3	1969
ENSG00000034713_GABARAPL2	ENSG00000034713_GABARAPL2	1002
ENSG00000034971_MYOC	ENSG00000034971_MYOC	2095
ENSG00000035115_SH3YL1	ENSG00000035115_SH3YL1	3540
ENSG00000035141_FAM136A	ENSG00000035141_FAM136A	1810
ENSG00000035403_VCL	ENSG00000035403_VCL	5482
ENSG00000035499_DEPDC1B	ENSG00000035499_DEPDC1B	2499
ENSG00000035664_DAPK2	ENSG00000035664_DAPK2	4835
ENSG00000035681_NSMAF	ENSG00000035681_NSMAF	3569
ENSG00000035687_ADSS	ENSG00000035687_ADSS	2780
ENSG00000035720_STAP1	ENSG00000035720_STAP1	1511
ENSG00000035862_TIMP2	ENSG00000035862_TIMP2	3652
ENSG00000035928_RFC1	ENSG00000035928_RFC1	4886
ENSG00000036054_TBC1D23	ENSG00000036054_TBC1D23	3677
ENSG00000036257_CUL3	ENSG00000036257_CUL3	6741
ENSG00000036448_MYOM2	ENSG00000036448_MYOM2	5014
ENSG00000036473_OTC	ENSG00000036473_OTC	1585
ENSG00000036530_CYP46A1	ENSG00000036530_CYP46A1	6609
ENSG00000036549_ZZZ3	ENSG00000036549_ZZZ3	4328
ENSG00000036565_SLC18A1	ENSG00000036565_SLC18A1	2956
ENSG00000036672_USP2	ENSG00000036672_USP2	3732
ENSG00000036828_CASR	ENSG00000036828_CASR	5009
ENSG00000037042_TUBG2	ENSG00000037042_TUBG2	1761
ENSG00000037241_RPL26L1	ENSG00000037241_RPL26L1	742
ENSG00000037280_FLT4	ENSG00000037280_FLT4	5857
ENSG00000037474_NSUN2	ENSG00000037474_NSUN2	3303
ENSG00000037637_FBXO42	ENSG00000037637_FBXO42	6202
ENSG00000037749_MFAP3	ENSG00000037749_MFAP3	5049
ENSG00000037757_MRI1	ENSG00000037757_MRI1	3027
ENSG00000037897_METTL1	ENSG00000037897_METTL1	2066
ENSG00000037965_HOXC8	ENSG00000037965_HOXC8	3371
ENSG00000038002_AGA	ENSG00000038002_AGA	2107
ENSG00000038210_PI4K2B	ENSG00000038210_PI4K2B	3540
ENSG00000038219_BOD1L1	ENSG00000038219_BOD1L1	10565
ENSG00000038274_MAT2B	ENSG00000038274_MAT2B	3409
ENSG00000038295_TLL1	ENSG00000038295_TLL1	6708
ENSG00000038358_EDC4	ENSG00000038358_EDC4	4800
ENSG00000038382_TRIO	ENSG00000038382_TRIO	11100
ENSG00000038427_VCAN	ENSG00000038427_VCAN	12625
ENSG00000038532_CLEC16A	ENSG00000038532_CLEC16A	6891
ENSG00000038945_MSR1	ENSG00000038945_MSR1	3572
ENSG00000039068_CDH1	ENSG00000039068_CDH1	4889
ENSG00000039123_SKIV2L2	ENSG00000039123_SKIV2L2	4192
ENSG00000039139_DNAH5	ENSG00000039139_DNAH5	15633
ENSG00000039319_ZFYVE16	ENSG00000039319_ZFYVE16	6773
ENSG00000039523_FAM65A	ENSG00000039523_FAM65A	4260
ENSG00000039537_C6	ENSG00000039537_C6	3661
ENSG00000039560_RAI14	ENSG00000039560_RAI14	5092
ENSG00000039600_SOX30	ENSG00000039600_SOX30	3265
ENSG00000039650_PNKP	ENSG00000039650_PNKP	1720
ENSG00000039987_BEST2	ENSG00000039987_BEST2	2183
ENSG00000040199_PHLPP2	ENSG00000040199_PHLPP2	8467
ENSG00000040275_SPDL1	ENSG00000040275_SPDL1	2668
ENSG00000040341_STAU2	ENSG00000040341_STAU2	4061
ENSG00000040487_PQLC2	ENSG00000040487_PQLC2	2153
ENSG00000040531_CTNS	ENSG00000040531_CTNS	2866
ENSG00000040608_RTN4R	ENSG00000040608_RTN4R	2157
ENSG00000040633_PHF23	ENSG00000040633_PHF23	2037
ENSG00000040731_CDH10	ENSG00000040731_CDH10	3438
ENSG00000040933_INPP4A	ENSG00000040933_INPP4A	9996
ENSG00000041353_RAB27B	ENSG00000041353_RAB27B	7281
ENSG00000041357_PSMA4	ENSG00000041357_PSMA4	1254
ENSG00000041515_MYO16	ENSG00000041515_MYO16	6874
ENSG00000041802_LSG1	ENSG00000041802_LSG1	3572
ENSG00000041880_PARP3	ENSG00000041880_PARP3	2472
ENSG00000041982_TNC	ENSG00000041982_TNC	7641
ENSG00000041988_THAP3	ENSG00000041988_THAP3	2053
ENSG00000042062_FAM65C	ENSG00000042062_FAM65C	4377
ENSG00000042088_TDP1	ENSG00000042088_TDP1	3696
ENSG00000042286_AIFM2	ENSG00000042286_AIFM2	3240
ENSG00000042304_C2orf83	ENSG00000042304_C2orf83	2086
ENSG00000042317_SPATA7	ENSG00000042317_SPATA7	2301
ENSG00000042429_MED17	ENSG00000042429_MED17	4874
ENSG00000042445_RETSAT	ENSG00000042445_RETSAT	3100
ENSG00000042493_CAPG	ENSG00000042493_CAPG	1442
ENSG00000042753_AP2S1	ENSG00000042753_AP2S1	935
ENSG00000042781_USH2A	ENSG00000042781_USH2A	18955
ENSG00000042813_ZPBP	ENSG00000042813_ZPBP	1213
ENSG00000042832_TG	ENSG00000042832_TG	8450
ENSG00000042980_ADAM28	ENSG00000042980_ADAM28	7052
ENSG00000043039_BARX2	ENSG00000043039_BARX2	1810
ENSG00000043093_DCUN1D1	ENSG00000043093_DCUN1D1	7954
ENSG00000043143_PHF15	ENSG00000043143_PHF15	6463
ENSG00000043355_ZIC2	ENSG00000043355_ZIC2	2974
ENSG00000043462_LCP2	ENSG00000043462_LCP2	4678
ENSG00000043514_TRIT1	ENSG00000043514_TRIT1	2112
ENSG00000043591_ADRB1	ENSG00000043591_ADRB1	2862
ENSG00000044012_GUCA2B	ENSG00000044012_GUCA2B	597
ENSG00000044090_CUL7	ENSG00000044090_CUL7	5504
ENSG00000044115_CTNNA1	ENSG00000044115_CTNNA1	3756
ENSG00000044446_PHKA2	ENSG00000044446_PHKA2	5559
ENSG00000044459_CNTLN	ENSG00000044459_CNTLN	5576
ENSG00000044524_EPHA3	ENSG00000044524_EPHA3	5809
ENSG00000044574_HSPA5	ENSG00000044574_HSPA5	3908
ENSG00000046604_DSG2	ENSG00000046604_DSG2	5831
ENSG00000046647_GEMIN8	ENSG00000046647_GEMIN8	1682
ENSG00000046651_OFD1	ENSG00000046651_OFD1	3736
ENSG00000046653_GPM6B	ENSG00000046653_GPM6B	3957
ENSG00000046774_MAGEC2	ENSG00000046774_MAGEC2	1991
ENSG00000046889_PREX2	ENSG00000046889_PREX2	10750
ENSG00000047056_WDR37	ENSG00000047056_WDR37	4582
ENSG00000047188_YTHDC2	ENSG00000047188_YTHDC2	6316
ENSG00000047230_CTPS2	ENSG00000047230_CTPS2	4319
ENSG00000047249_ATP6V1H	ENSG00000047249_ATP6V1H	2365
ENSG00000047315_POLR2B	ENSG00000047315_POLR2B	4108
ENSG00000047346_FAM214A	ENSG00000047346_FAM214A	4590
ENSG00000047365_ARAP2	ENSG00000047365_ARAP2	7514
ENSG00000047410_TPR	ENSG00000047410_TPR	9708
ENSG00000047457_CP	ENSG00000047457_CP	4676
ENSG00000047578_KIAA0556	ENSG00000047578_KIAA0556	6616
ENSG00000047579_DTNBP1	ENSG00000047579_DTNBP1	1880
ENSG00000047597_XK	ENSG00000047597_XK	5206
ENSG00000047617_ANO2	ENSG00000047617_ANO2	3717
ENSG00000047621_C12orf4	ENSG00000047621_C12orf4	3826
ENSG00000047634_SCML1	ENSG00000047634_SCML1	2830
ENSG00000047644_WWC3	ENSG00000047644_WWC3	6647
ENSG00000047648_ARHGAP6	ENSG00000047648_ARHGAP6	5303
ENSG00000047662_FAM184B	ENSG00000047662_FAM184B	6622
ENSG00000047849_MAP4	ENSG00000047849_MAP4	8920
ENSG00000047932_GOPC	ENSG00000047932_GOPC	4604
ENSG00000047936_ROS1	ENSG00000047936_ROS1	7435
ENSG00000048028_USP28	ENSG00000048028_USP28	4669
ENSG00000048052_HDAC9	ENSG00000048052_HDAC9	9705
ENSG00000048140_TSPAN17	ENSG00000048140_TSPAN17	2810
ENSG00000048162_NOP16	ENSG00000048162_NOP16	1256
ENSG00000048342_CC2D2A	ENSG00000048342_CC2D2A	5249
ENSG00000048392_RRM2B	ENSG00000048392_RRM2B	4931
ENSG00000048405_ZNF800	ENSG00000048405_ZNF800	4358
ENSG00000048462_TNFRSF17	ENSG00000048462_TNFRSF17	994
ENSG00000048471_SNX29	ENSG00000048471_SNX29	8171
ENSG00000048540_LMO3	ENSG00000048540_LMO3	3759
ENSG00000048544_MRPS10	ENSG00000048544_MRPS10	2110
ENSG00000048545_GUCA1A	ENSG00000048545_GUCA1A	2233
ENSG00000048649_RSF1	ENSG00000048649_RSF1	11550
ENSG00000048707_VPS13D	ENSG00000048707_VPS13D	16318
ENSG00000048740_CELF2	ENSG00000048740_CELF2	9233
ENSG00000048828_FAM120A	ENSG00000048828_FAM120A	5118
ENSG00000048991_R3HDM1	ENSG00000048991_R3HDM1	4648
ENSG00000049089_COL9A2	ENSG00000049089_COL9A2	2862
ENSG00000049130_KITLG	ENSG00000049130_KITLG	1948
ENSG00000049167_ERCC8	ENSG00000049167_ERCC8	2236
ENSG00000049192_ADAMTS6	ENSG00000049192_ADAMTS6	7311
ENSG00000049239_H6PD	ENSG00000049239_H6PD	9146
ENSG00000049245_VAMP3	ENSG00000049245_VAMP3	2205
ENSG00000049246_PER3	ENSG00000049246_PER3	6279
ENSG00000049247_UTS2	ENSG00000049247_UTS2	1601
ENSG00000049249_TNFRSF9	ENSG00000049249_TNFRSF9	1923
ENSG00000049283_EPN3	ENSG00000049283_EPN3	4071
ENSG00000049323_LTBP1	ENSG00000049323_LTBP1	6333
ENSG00000049449_RCN1	ENSG00000049449_RCN1	2572
ENSG00000049540_ELN	ENSG00000049540_ELN	3781
ENSG00000049541_RFC2	ENSG00000049541_RFC2	1695
ENSG00000049618_ARID1B	ENSG00000049618_ARID1B	9639
ENSG00000049656_CLPTM1L	ENSG00000049656_CLPTM1L	2500
ENSG00000049759_NEDD4L	ENSG00000049759_NEDD4L	8436
ENSG00000049768_FOXP3	ENSG00000049768_FOXP3	2382
ENSG00000049769_PPP1R3F	ENSG00000049769_PPP1R3F	3421
ENSG00000049860_HEXB	ENSG00000049860_HEXB	2021
ENSG00000049883_PTCD2	ENSG00000049883_PTCD2	2648
ENSG00000050030_KIAA2022	ENSG00000050030_KIAA2022	11719
ENSG00000050130_JKAMP	ENSG00000050130_JKAMP	2137
ENSG00000050165_DKK3	ENSG00000050165_DKK3	2650
ENSG00000050327_ARHGEF5	ENSG00000050327_ARHGEF5	5544
ENSG00000050344_NFE2L3	ENSG00000050344_NFE2L3	3686
ENSG00000050393_MCUR1	ENSG00000050393_MCUR1	5471
ENSG00000050405_LIMA1	ENSG00000050405_LIMA1	3920
ENSG00000050426_LETMD1	ENSG00000050426_LETMD1	2123
ENSG00000050438_SLC4A8	ENSG00000050438_SLC4A8	4395
ENSG00000050555_LAMC3	ENSG00000050555_LAMC3	6133
ENSG00000050628_PTGER3	ENSG00000050628_PTGER3	6982
ENSG00000050730_TNIP3	ENSG00000050730_TNIP3	2429
ENSG00000050748_MAPK9	ENSG00000050748_MAPK9	4815
ENSG00000050767_COL23A1	ENSG00000050767_COL23A1	3061
ENSG00000050820_BCAR1	ENSG00000050820_BCAR1	4659
ENSG00000051009_FAM160A2	ENSG00000051009_FAM160A2	3481
ENSG00000051108_HERPUD1	ENSG00000051108_HERPUD1	1964
ENSG00000051128_HOMER3	ENSG00000051128_HOMER3	1979
ENSG00000051180_RAD51	ENSG00000051180_RAD51	2266
ENSG00000051341_POLQ	ENSG00000051341_POLQ	8775
ENSG00000051382_PIK3CB	ENSG00000051382_PIK3CB	4747
ENSG00000051523_CYBA	ENSG00000051523_CYBA	1415
ENSG00000051596_THOC3	ENSG00000051596_THOC3	1796
ENSG00000051620_HEBP2	ENSG00000051620_HEBP2	10014
ENSG00000051825_MPHOSPH9	ENSG00000051825_MPHOSPH9	6351
ENSG00000052126_PLEKHA5	ENSG00000052126_PLEKHA5	6487
ENSG00000052344_PRSS8	ENSG00000052344_PRSS8	1870
ENSG00000052723_SIKE1	ENSG00000052723_SIKE1	5506
ENSG00000052749_RRP12	ENSG00000052749_RRP12	4399
ENSG00000052795_FNIP2	ENSG00000052795_FNIP2	6925
ENSG00000052802_MSMO1	ENSG00000052802_MSMO1	2269
ENSG00000052841_TTC17	ENSG00000052841_TTC17	4469
ENSG00000052850_ALX4	ENSG00000052850_ALX4	5750
ENSG00000053108_FSTL4	ENSG00000053108_FSTL4	5419
ENSG00000053254_FOXN3	ENSG00000053254_FOXN3	7832
ENSG00000053328_METTL24	ENSG00000053328_METTL24	1119
ENSG00000053371_AKR7A2	ENSG00000053371_AKR7A2	1362
ENSG00000053372_MRTO4	ENSG00000053372_MRTO4	2315
ENSG00000053438_NNAT	ENSG00000053438_NNAT	1294
ENSG00000053501_USE1	ENSG00000053501_USE1	1776
ENSG00000053524_MCF2L2	ENSG00000053524_MCF2L2	4980
ENSG00000053702_NRIP2	ENSG00000053702_NRIP2	2746
ENSG00000053747_LAMA3	ENSG00000053747_LAMA3	10661
ENSG00000053770_AP5M1	ENSG00000053770_AP5M1	3074
ENSG00000053900_ANAPC4	ENSG00000053900_ANAPC4	2685
ENSG00000053918_KCNQ1	ENSG00000053918_KCNQ1	3245
ENSG00000054116_TRAPPC3	ENSG00000054116_TRAPPC3	1265
ENSG00000054118_THRAP3	ENSG00000054118_THRAP3	4432
ENSG00000054148_PHPT1	ENSG00000054148_PHPT1	1249
ENSG00000054179_ENTPD2	ENSG00000054179_ENTPD2	2095
ENSG00000054219_LY75	ENSG00000054219_LY75	6886
ENSG00000054267_ARID4B	ENSG00000054267_ARID4B	6067
ENSG00000054277_OPN3	ENSG00000054277_OPN3	2620
ENSG00000054282_SDCCAG8	ENSG00000054282_SDCCAG8	2567
ENSG00000054356_PTPRN	ENSG00000054356_PTPRN	3784
ENSG00000054392_HHAT	ENSG00000054392_HHAT	3626
ENSG00000054523_KIF1B	ENSG00000054523_KIF1B	10669
ENSG00000054598_FOXC1	ENSG00000054598_FOXC1	3447
ENSG00000054611_TBC1D22A	ENSG00000054611_TBC1D22A	3787
ENSG00000054654_SYNE2	ENSG00000054654_SYNE2	21878
ENSG00000054690_PLEKHH1	ENSG00000054690_PLEKHH1	6604
ENSG00000054793_ATP9A	ENSG00000054793_ATP9A	8106
ENSG00000054796_SPO11	ENSG00000054796_SPO11	1834
ENSG00000054803_CBLN4	ENSG00000054803_CBLN4	3024
ENSG00000054938_CHRDL2	ENSG00000054938_CHRDL2	1867
ENSG00000054965_FAM168A	ENSG00000054965_FAM168A	7296
ENSG00000054967_RELT	ENSG00000054967_RELT	3535
ENSG00000054983_GALC	ENSG00000054983_GALC	3883
ENSG00000055044_NOP58	ENSG00000055044_NOP58	2046
ENSG00000055070_SZRD1	ENSG00000055070_SZRD1	3636
ENSG00000055118_KCNH2	ENSG00000055118_KCNH2	4717
ENSG00000055130_CUL1	ENSG00000055130_CUL1	3064
ENSG00000055147_FAM114A2	ENSG00000055147_FAM114A2	4443
ENSG00000055163_CYFIP2	ENSG00000055163_CYFIP2	6791
ENSG00000055208_TAB2	ENSG00000055208_TAB2	4553
ENSG00000055211_GINM1	ENSG00000055211_GINM1	2024
ENSG00000055332_EIF2AK2	ENSG00000055332_EIF2AK2	10042
ENSG00000055483_USP36	ENSG00000055483_USP36	6063
ENSG00000055609_KMT2C	ENSG00000055609_KMT2C	17029
ENSG00000055732_MCOLN3	ENSG00000055732_MCOLN3	2953
ENSG00000055813_CCDC85A	ENSG00000055813_CCDC85A	3982
ENSG00000055917_PUM2	ENSG00000055917_PUM2	6117
ENSG00000055950_MRPL43	ENSG00000055950_MRPL43	2134
ENSG00000055955_ITIH4	ENSG00000055955_ITIH4	3336
ENSG00000055957_ITIH1	ENSG00000055957_ITIH1	2911
ENSG00000056050_C4orf27	ENSG00000056050_C4orf27	1230
ENSG00000056097_ZFR	ENSG00000056097_ZFR	4738
ENSG00000056277_ZNF280C	ENSG00000056277_ZNF280C	4634
ENSG00000056291_NPFFR2	ENSG00000056291_NPFFR2	1922
ENSG00000056487_PHF21B	ENSG00000056487_PHF21B	3671
ENSG00000056558_TRAF1	ENSG00000056558_TRAF1	6324
ENSG00000056586_RC3H2	ENSG00000056586_RC3H2	9248
ENSG00000056661_PCGF2	ENSG00000056661_PCGF2	3062
ENSG00000056736_IL17RB	ENSG00000056736_IL17RB	2010
ENSG00000056972_TRAF3IP2	ENSG00000056972_TRAF3IP2	5128
ENSG00000056998_GYG2	ENSG00000056998_GYG2	3393
ENSG00000057019_DCBLD2	ENSG00000057019_DCBLD2	6122
ENSG00000057149_SERPINB3	ENSG00000057149_SERPINB3	1777
ENSG00000057252_SOAT1	ENSG00000057252_SOAT1	6835
ENSG00000057294_PKP2	ENSG00000057294_PKP2	4302
ENSG00000057468_MSH4	ENSG00000057468_MSH4	3266
ENSG00000057593_F7	ENSG00000057593_F7	3109
ENSG00000057608_GDI2	ENSG00000057608_GDI2	2412
ENSG00000057657_PRDM1	ENSG00000057657_PRDM1	5164
ENSG00000057663_ATG5	ENSG00000057663_ATG5	3216
ENSG00000057704_TMCC3	ENSG00000057704_TMCC3	5877
ENSG00000057757_PITHD1	ENSG00000057757_PITHD1	1603
ENSG00000057935_MTA3	ENSG00000057935_MTA3	5832
ENSG00000058056_USP13	ENSG00000058056_USP13	8323
ENSG00000058063_ATP11B	ENSG00000058063_ATP11B	7325
ENSG00000058085_LAMC2	ENSG00000058085_LAMC2	5147
ENSG00000058091_CDK14	ENSG00000058091_CDK14	5163
ENSG00000058262_SEC61A1	ENSG00000058262_SEC61A1	3635
ENSG00000058272_PPP1R12A	ENSG00000058272_PPP1R12A	5721
ENSG00000058335_RASGRF1	ENSG00000058335_RASGRF1	6294
ENSG00000058404_CAMK2B	ENSG00000058404_CAMK2B	4447
ENSG00000058453_CROCC	ENSG00000058453_CROCC	6656
ENSG00000058600_POLR3E	ENSG00000058600_POLR3E	3697
ENSG00000058668_ATP2B4	ENSG00000058668_ATP2B4	8968
ENSG00000058673_ZC3H11A	ENSG00000058673_ZC3H11A	8404
ENSG00000058729_RIOK2	ENSG00000058729_RIOK2	3922
ENSG00000058799_YIPF1	ENSG00000058799_YIPF1	1803
ENSG00000058804_NDC1	ENSG00000058804_NDC1	5134
ENSG00000058866_DGKG	ENSG00000058866_DGKG	5805
ENSG00000059122_FLYWCH1	ENSG00000059122_FLYWCH1	5141
ENSG00000059145_UNKL	ENSG00000059145_UNKL	5078
ENSG00000059377_TBXAS1	ENSG00000059377_TBXAS1	2367
ENSG00000059378_PARP12	ENSG00000059378_PARP12	3796
ENSG00000059573_ALDH18A1	ENSG00000059573_ALDH18A1	3349
ENSG00000059588_TARBP1	ENSG00000059588_TARBP1	5130
ENSG00000059691_PET112	ENSG00000059691_PET112	2385
ENSG00000059728_MXD1	ENSG00000059728_MXD1	5587
ENSG00000059758_CDK17	ENSG00000059758_CDK17	4157
ENSG00000059769_DNAJC25	ENSG00000059769_DNAJC25	2572
ENSG00000059804_SLC2A3	ENSG00000059804_SLC2A3	3915
ENSG00000059915_PSD	ENSG00000059915_PSD	4183
ENSG00000060069_CTDP1	ENSG00000060069_CTDP1	3753
ENSG00000060138_YBX3	ENSG00000060138_YBX3	1796
ENSG00000060140_STYK1	ENSG00000060140_STYK1	2995
ENSG00000060237_WNK1	ENSG00000060237_WNK1	11232
ENSG00000060339_CCAR1	ENSG00000060339_CCAR1	4683
ENSG00000060491_OGFR	ENSG00000060491_OGFR	4506
ENSG00000060558_GNA15	ENSG00000060558_GNA15	2133
ENSG00000060566_CREB3L3	ENSG00000060566_CREB3L3	2618
ENSG00000060642_PIGV	ENSG00000060642_PIGV	2713
ENSG00000060656_PTPRU	ENSG00000060656_PTPRU	5579
ENSG00000060688_SNRNP40	ENSG00000060688_SNRNP40	1595
ENSG00000060709_RIMBP2	ENSG00000060709_RIMBP2	6321
ENSG00000060718_COL11A1	ENSG00000060718_COL11A1	7327
ENSG00000060749_QSER1	ENSG00000060749_QSER1	9335
ENSG00000060762_MPC1	ENSG00000060762_MPC1	962
ENSG00000060971_ACAA1	ENSG00000060971_ACAA1	1944
ENSG00000060982_BCAT1	ENSG00000060982_BCAT1	8335
ENSG00000061273_HDAC7	ENSG00000061273_HDAC7	4095
ENSG00000061337_LZTS1	ENSG00000061337_LZTS1	5706
ENSG00000061455_PRDM6	ENSG00000061455_PRDM6	9267
ENSG00000061492_WNT8A	ENSG00000061492_WNT8A	1597
ENSG00000061656_SPAG4	ENSG00000061656_SPAG4	1453
ENSG00000061676_NCKAP1	ENSG00000061676_NCKAP1	20347
ENSG00000061794_MRPS35	ENSG00000061794_MRPS35	1888
ENSG00000061918_GUCY1B3	ENSG00000061918_GUCY1B3	3124
ENSG00000061936_SFSWAP	ENSG00000061936_SFSWAP	5593
ENSG00000061938_TNK2	ENSG00000061938_TNK2	4552
ENSG00000061987_MON2	ENSG00000061987_MON2	10382
ENSG00000062038_CDH3	ENSG00000062038_CDH3	3702
ENSG00000062096_ARSF	ENSG00000062096_ARSF	2164
ENSG00000062194_GPBP1	ENSG00000062194_GPBP1	4683
ENSG00000062282_DGAT2	ENSG00000062282_DGAT2	2453
ENSG00000062370_ZNF112	ENSG00000062370_ZNF112	3654
ENSG00000062485_CS	ENSG00000062485_CS	3057
ENSG00000062524_LTK	ENSG00000062524_LTK	3046
ENSG00000062582_MRPS24	ENSG00000062582_MRPS24	1727
ENSG00000062598_ELMO2	ENSG00000062598_ELMO2	4121
ENSG00000062650_WAPAL	ENSG00000062650_WAPAL	6333
ENSG00000062716_VMP1	ENSG00000062716_VMP1	2712
ENSG00000062725_APPBP2	ENSG00000062725_APPBP2	6468
ENSG00000062822_POLD1	ENSG00000062822_POLD1	3474
ENSG00000063015_SEZ6	ENSG00000063015_SEZ6	4471
ENSG00000063046_EIF4B	ENSG00000063046_EIF4B	4148
ENSG00000063127_SLC6A16	ENSG00000063127_SLC6A16	2983
ENSG00000063169_GLTSCR1	ENSG00000063169_GLTSCR1	5684
ENSG00000063176_SPHK2	ENSG00000063176_SPHK2	3092
